Event.ID,Species.ID,Species_ID_gbif,Class_gbif,Family_gbif,Movement.type,Movement.sub.type,Movement.Measure,Value,Units,Statistic,Variance,Variance_type,Grouping.level,Sampling.method,New.Sampling.Method,Aggregation.level,N,Speed.continuous..y.n.,Temporal.scale.interval,Inference.method,Movement.Mode,Body.mass,Body.mass.Units,Body.mass.measured..y.n.,Sex,Lifestage,Diet,Study.type,MetaRef,Reference,Reference.full,Reference.DOI,Body.Mass.Ref,Body.mass.source,Movement.Mode.Ref,Diet.Ref,Comments,Method_comments,Location,Lat,Long
87681,Loxodonta africana,Loxodonta africana,Mammalia,Elephantidae,Migration,NA,Distance,240000,m,Maximum,NA,NA,NA,NA,NA,Single study,NA,NA,NA,NA,Running,3900000,g,n,NA,NA,NA,Metastudy,Hein et al. 2012,Tchamba MN  (1993) Number and migration patterns of savanna elephants (Loxodonta  africana  africana) in northern cameroon.  Pachyderm  16:66–71.,NA,NA,"Smith FA, et al.  (2003) Body mass of late quaternary mammals.  Ecology  84:3403.","Smith FA, et al.  (2003) Body mass of late quaternary mammals.  Ecology  84:3403.",Dyer et al. 2023,NA,NA,NA,NA,NA,NA
87682,Microtus fortis,Microtus fortis,Mammalia,Cricetidae,Migration,NA,Distance,5000,m,Maximum,NA,NA,NA,NA,NA,Single study,NA,NA,NA,NA,Running,68,g,n,NA,NA,NA,Metastudy,Hein et al. 2012,"Guo C, Wang Y, Chen A, Li BZM, Wu Z  (1997) Studies on the migration of Microtus fortis  in dongting lake area.  Acta  Theriologica  Sinica  17:279–286.",NA,NA,"Smith FA, et al.  (2003) Body mass of late quaternary mammals.  Ecology  84:3403.","Smith FA, et al.  (2003) Body mass of late quaternary mammals.  Ecology  84:3403.",NA,NA,NA,NA,NA,NA,NA
87683,Odocoileus hemionus,Odocoileus hemionus,Mammalia,Cervidae,Migration,NA,Distance,160000,m,Maximum,NA,NA,NA,NA,NA,Single study,NA,NA,NA,NA,Running,65000,g,n,NA,NA,NA,Metastudy,Hein et al. 2012,"Sawyer H, Lindzey F, McWhirter D  (2005) Mule deer and pronghorn migration in western wyoming.  Wildlife Society  Bulletin  33:1266–1273.",NA,NA,"Sutherland GD, Harestad AS, Price K, Lertzman KP  (2000) Scaling of natal dispersal distance in terrestrial birds and mammals.  Conservation  Ecology  4:1–16.","Sutherland GD, Harestad AS, Price K, Lertzman KP  (2000) Scaling of natal dispersal distance in terrestrial birds and mammals.  Conservation  Ecology  4:1–16.",Tamburello et al. 2015,NA,NA,NA,NA,NA,NA
87684,Odocoileus virginianus,Odocoileus virginianus,Mammalia,Cervidae,Migration,NA,Distance,52000,m,Maximum,NA,NA,NA,NA,NA,Single study,NA,NA,NA,NA,Running,76000,g,n,NA,NA,NA,Metastudy,Hein et al. 2012,"Hoskinson RL, Mech LD (1976) White-tailed deer migration and its role in wolf predation. Journal of Wildlife Management  40:429–441.",NA,NA,Smith P  (1991) Odocoileus  virginianus.  Mammalian  Species  pp 1–13.,Smith P  (1991) Odocoileus  virginianus.  Mammalian  Species  pp 1–13.,Tucker et al. 2022,NA,NA,NA,NA,NA,NA
87685,Ovibos moschatus,Ovibos moschatus,Mammalia,Bovidae,Migration,NA,Distance,320000,m,Maximum,NA,NA,NA,NA,NA,Single study,NA,NA,NA,NA,Running,480000,g,n,NA,NA,NA,Metastudy,Hein et al. 2012,"Baker R  (1978) The  evolutionary  ecology  of  animal  migration  (Holmes and Meier, New York).",NA,NA,Lent PC  (1988) Ovibos  moschatus.  Mammalian  Species  pp 1–9.,Lent PC  (1988) Ovibos  moschatus.  Mammalian  Species  pp 1–9.,NA,NA,NA,NA,NA,NA,NA
87686,Ovis canadensis,Ovis canadensis,Mammalia,Bovidae,Migration,NA,Distance,40000,m,Maximum,NA,NA,NA,NA,NA,Single study,NA,NA,NA,NA,Running,71000,g,n,NA,NA,NA,Metastudy,Hein et al. 2012,"Akenson  JJ,  Akenson  HA   (1994)  Bighorn  sheep  movements  and  summer  lamb  mortality  in  central  idaho. Symposium  of  the  Northern  Wild  Sheep  and  Goat  Council  8:14–27.",NA,NA,Shackleton D  (1985) Ovis  canadensis.  Mammalian  Species  pp 1–9.,Shackleton D  (1985) Ovis  canadensis.  Mammalian  Species  pp 1–9.,Tucker et al. 2022,NA,NA,NA,NA,NA,NA
87687,Peromiscus leucopus,Peromyscus leucopus,Mammalia,Cricetidae,Migration,NA,Distance,15000,m,Maximum,NA,NA,NA,NA,NA,Single study,NA,NA,NA,NA,Running,21,g,n,NA,NA,NA,Metastudy,Hein et al. 2012,"Maier  TJ  (2002)  Long-distance  movements  by  female  white-footed  mice,  Peromyscus  leucopus,  in  extensive mixed-wood forest.  Canadian  Field  Naturalist  116:108–111.",NA,NA,"Smith FA, et al.  (2003) Body mass of late quaternary mammals.  Ecology  84:3403.","Smith FA, et al.  (2003) Body mass of late quaternary mammals.  Ecology  84:3403.",Tucker et al. 2022,NA,NA,NA,NA,NA,NA
87688,Procapra guttorosa,Procapra gutturosa,Mammalia,Bovidae,Migration,NA,Distance,280000,m,Maximum,NA,NA,NA,NA,NA,Single study,NA,NA,NA,NA,Running,28000,g,n,NA,NA,NA,Metastudy,Hein et al. 2012,"Ito TY, et al.  (2006) Satellite tracking of mongolian gazelles (Procapra  gutturosa) and habitat shifts in their seasonal ranges.  Journal  of  Zoology  269:291–298.",NA,NA,"Sokolov VE, Lushchekina AA  (1997) Procapra  guttorosa.  Mammalian  Species  pp 1–5.","Sokolov VE, Lushchekina AA  (1997) Procapra  guttorosa.  Mammalian  Species  pp 1–5.",Inferred from Class:  Mammalia,NA,NA,NA,NA,NA,NA
87689,Puma concolor,Puma concolor,Mammalia,Felidae,Migration,NA,Distance,50000,m,Maximum,NA,NA,NA,NA,NA,Single study,NA,NA,NA,NA,Running,50000,g,n,NA,NA,NA,Metastudy,Hein et al. 2012,"Pierce BM, Bleich VC, Wehausen JD, Bowyer RT  (1999) Migratory patterns of mountain lions:  Implications for social regulation and conservation.  Journal  of  Mammalogy  80:986–992.",NA,NA,Currier M  (1983) Felis  concolor.  Mammalian  Species  pp 1–7.,Currier M  (1983) Felis  concolor.  Mammalian  Species  pp 1–7.,Dyer et al. 2023,NA,NA,NA,NA,NA,NA
87690,Rangifer tarandus,Rangifer tarandus,Mammalia,Cervidae,Migration,NA,Distance,1200000,m,Maximum,NA,NA,NA,NA,NA,Single study,NA,NA,NA,NA,Running,76000,g,n,NA,NA,NA,Metastudy,Hein et al. 2012,"Fancy  SG,  Pank  LF,  Whitten  KR,  Regelin  WL   (1989)  Seasonal  movements  of  caribou  in  arctic  alaska  as determined by satellite.  Canadian  Journal  of  Zoology  67:644–650.",NA,NA,"Gerhart KL, White RG, Cameron RD, Russell DE  (1996) Fat content of caribou from body condition scores. Journal  of  Wildlife  Management  60:713–718.","Gerhart KL, White RG, Cameron RD, Russell DE  (1996) Fat content of caribou from body condition scores. Journal  of  Wildlife  Management  60:713–718.",Tamburello et al. 2015,NA,NA,NA,NA,NA,NA
87691,Saiga tatarica,Saiga tatarica,Mammalia,Bovidae,Migration,NA,Distance,500000,m,Maximum,NA,NA,NA,NA,NA,Single study,NA,NA,NA,NA,Running,39000,g,y,NA,NA,NA,Metastudy,Hein et al. 2012,"Bekenov  AB,  Grachev  IA,  Milner-Gulland  EJ  (1998)  The  ecology  and  management  of  the  saiga  antelope  in kazakhstan.  Mammal  Review  28:1–52.",NA,NA,"Bekenov  AB,  Grachev  IA,  Milner-Gulland  EJ  (1998)  The  ecology  and  management  of  the  saiga  antelope  in kazakhstan.  Mammal  Review  28:1–52.","Bekenov  AB,  Grachev  IA,  Milner-Gulland  EJ  (1998)  The  ecology  and  management  of  the  saiga  antelope  in kazakhstan.  Mammal  Review  28:1–52.",Inferred from Class:  Mammalia,NA,NA,NA,NA,NA,NA
87692,Ursus americanus,Ursus americanus,Mammalia,Ursidae,Migration,NA,Distance,140000,m,Maximum,NA,NA,NA,NA,NA,Single study,NA,NA,NA,NA,Running,100000,g,n,NA,NA,NA,Metastudy,Hein et al. 2012,"Baker R  (1978) The  evolutionary  ecology  of  animal  migration  (Holmes and Meier, New York).",NA,NA,"Harestad AS, Bunnel FL  (1979) Home range and body weight-a reevaluation.  Ecology  60:389–402.","Harestad AS, Bunnel FL  (1979) Home range and body weight-a reevaluation.  Ecology  60:389–402.",Tucker et al. 2022,NA,NA,NA,NA,NA,NA
87693,Vulpes fulva,Vulpes fulvus,Mammalia,Canidae,Migration,NA,Distance,65000,m,Maximum,NA,NA,NA,NA,NA,Single study,NA,NA,NA,NA,Running,5400,g,n,NA,NA,NA,Metastudy,Hein et al. 2012,"Baker R  (1978) The  evolutionary  ecology  of  animal  migration  (Holmes and Meier, New York).",NA,NA,"Harestad AS, Bunnel FL  (1979) Home range and body weight-a reevaluation.  Ecology  60:389–402.","Harestad AS, Bunnel FL  (1979) Home range and body weight-a reevaluation.  Ecology  60:389–402.",Inferred from Class:  Mammalia,NA,NA,NA,NA,NA,NA
87714,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,2850000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Cross-study,NA,NA,NA,NA,Mixed,153000,g,NA,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Papi, F., Luschi P., Akesson, S., Capogrossi, S. and Hays, G.C. (2000) Open-sea  migration  of  magnetically  disturbed  sea  turtles.  Journal  of  Experimentalsea  migration  of  magnetically  disturbed  sea  turtles.  Journal  of  ExperimentalBiology, 203, 3435-43.;Hays, G.C., Broderick, A.C., Godley, B.J., Lovell, P., Martin, C., McConnell,B.J.  and  Richardson,  S.  (2002)  Biphasal  long-distance  migration  in  greenturtles. Animal Behaviour, 64, 895-898.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlantic Ocean,Ascension island,NA
87715,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,900000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Mixed,132000,g,NA,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Blumenthal, J. M., Solomon, J.L., Bell, C.D., Austin, T.J., Ebanks-Petrie, G.,Coyne,  M.S.,  Broderick,  A.C.  and  Godley,  B.J.  (2006)  Satellite  trackinghighlights the need for international cooperation in marine turtle management.Endangered Species Research, 2, 51-61.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlantic Ocean,Cayman Island,NA
87716,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,1089000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Mixed,117000,g,NA,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Troëng,  S.,  Evans,  D.  R.,  Harrison,  E.  and  Lagueux,  C.  (2005)  Migration  ofgreen  turtles  Chelonia  mydas  from  Tortuguero,  Costa  Rica.  Marine  Biology,148, 435-447.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlantic Ocean,Costa Rica,NA
87717,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,1140000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Mixed,124000,g,NA,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Godley,  B.  J.,  Barbosa,  C.,  Bruford  M.,  Broderick,  A.C.,  Catry,  P.,  Coyne,M.S.,  Formia,  A.,  Hays,  G.C.  and  Witt.  M.J.  (2010)  Unravelling  migratoryconnectivity  in  marine  turtles  using  multiple  methods.  Journal  of  AppliedEcology, 47, 769-778.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlantic Ocean,Guinea Bissau,NA
87718,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,1450000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Mixed,100000,g,NA,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Song, X., Wang, H., Wenzhi, W. Gu, H., Chan, S. and Jiang, H. (2002).Satellitetracking of post-nesting movements of green turtles Chelonia mydas from theGangkou  Sea  Turtle  National  Nature  Reserve,  China,  2001.  Marine  TurtleNewsletter, 97, 8-9.; Chan, S.K.F., Chan, J.K., Lo, L.T., Balazs, G.H. (2003) Satellite tracking of thepost-nesting  migration  of  a  green  turtle  (Chelonia  mydas)  from  Hong  Kong.Marine Turtle Newsletter, 102, 2–4.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,Cross-study,NA,Indian Ocean,China,NA
87719,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,50000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Mixed,131000,g,NA,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Whiting, S. D., Murray, W., Macraw, I., Thorn, R., Chongkin, M. and Koch,A.U.  (2008)  Non-migratory  breeding  by  isolated  green  sea  turtles  (Cheloniamydas)  in  the  Indian  Ocean:  biological  and  conservation  implications.  DieNaturwissenschaften, 95, 355-60.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Indian Ocean,Cocos (Keeling) Island,NA
87720,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,1250000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Mixed,150000,g,NA,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Hatase, H., Sato, K., Yamaguchi, M., Takahashi, K. and Tsukamoto, K. (2006)Individual  variation  in  feeding  habitat  use  by  adult  female  green  sea  turtles(Chelonia mydas): are they obligately neritic herbivores?  Oecologia, 149, 52-64",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Indian Ocean,Japan,NA
87721,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,1616000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Cross-study,NA,NA,NA,NA,Mixed,97000,g,n,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Luschi, P., Papi, F., Liew, H.C., Chan, E.C. and Bonadonna, F. (1996) Long-distance migration and homing after displacement in the Green turtle (Cheloniamydas):  a  satellite  tracking  study.  Journal  of  Comparative  Physiology,  178,447-452.;Papi, F., Liew, H.C., Luschi, P. and Chan, E.H. (1995) Long-range migratorytravel of a green turtle tracked by satellite: evidence for navigational ability inthe open sea. Marine Biology, 122, 171-175.",NA,NA,"Song, X., Wang, H., Wenzhi, W. Gu, H., Chan, S. and Jiang, H. (2002).Satellitetracking of post-nesting movements of green turtles Chelonia mydas from theGangkou  Sea  Turtle  National  Nature  Reserve,  China,  2001.  Marine  TurtleNewsletter, 97, 8-9.","Song, X., Wang, H., Wenzhi, W. Gu, H., Chan, S. and Jiang, H. (2002).Satellitetracking of post-nesting movements of green turtles Chelonia mydas from theGangkou  Sea  Turtle  National  Nature  Reserve,  China,  2001.  Marine  TurtleNewsletter, 97, 8-9.",Inferred from Class:  Testudines,NA,NA,NA,Indian Ocean,Malaysia,NA
87722,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,570000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Mixed,126000,g,n,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Kennett, R., Munungurritj N., and Yunupingu, D. (2004) Migration patterns ofmarine turtles in the Gulf of Carpentaria, northern Australia: implications forAboriginal management. Wildlife Research, 31, 241-248.",NA,NA,"Broderick,  A.C.,  Glen,  F.,  Godley  B.J.  and  Hays,  G.C.  (2003)  Variation  inreproductive output of marine turtles. Journal of Experimental Marine Biologyand Ecology, 288, 95-109.","Broderick,  A.C.,  Glen,  F.,  Godley  B.J.  and  Hays,  G.C.  (2003)  Variation  inreproductive output of marine turtles. Journal of Experimental Marine Biologyand Ecology, 288, 95-109.",Inferred from Class:  Testudines,NA,NA,NA,Indian Ocean,North Australia,NA
87723,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,1400000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Mixed,115000,g,n,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Cheng, I. J. (2000) Post-nesting migrations of green turtles (Chelonia mydas) atWan-An Island, Penghu Archipelago, Taiwan. Marine Biology, 137, 747-754.",NA,NA,"Grant, G. S., Craig, P. and Balazs, G.H. (1997) Notes on juvenile hawksbill andgreen turtles in American Samoa. Pacific Science, 51, 48-53.","Grant, G. S., Craig, P. and Balazs, G.H. (1997) Notes on juvenile hawksbill andgreen turtles in American Samoa. Pacific Science, 51, 48-53.",Inferred from Class:  Testudines,NA,NA,NA,Indian Ocean,Taiwan,NA
87724,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,672000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Mixed,121000,g,n,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Yasuda, T., Tanaka, H., Kittiwattanawong, K., Mitamura H., Klom-in, W. andArai, N. (2006) Do female green turtles (Chelonia mydas) exhibit reproductiveseasonality in a year-round nesting rookery? Journal of Zoology, 269, 451-457.",NA,NA,"Song, X., Wang, H., Wenzhi, W. Gu, H., Chan, S. and Jiang, H. (2002).Satellitetracking of post-nesting movements of green turtles Chelonia mydas from theGangkou  Sea  Turtle  National  Nature  Reserve,  China,  2001.  Marine  TurtleNewsletter, 97, 8-9.","Song, X., Wang, H., Wenzhi, W. Gu, H., Chan, S. and Jiang, H. (2002).Satellitetracking of post-nesting movements of green turtles Chelonia mydas from theGangkou  Sea  Turtle  National  Nature  Reserve,  China,  2001.  Marine  TurtleNewsletter, 97, 8-9.",Inferred from Class:  Testudines,NA,NA,NA,Indian Ocean,Thailand,NA
87725,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,1720000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Cross-study,NA,NA,NA,NA,Mixed,81000,g,n,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Broderick, A.C., Coyne, M.S., Fuller, W.J., Glen, F. and Godley, B.J. (2007)Fidelity and over-wintering of sea turtles. Proceedings of the Royal Society ofLondon Series B, 274, 1533-1538.; Godley, B. J., Richardson, S., Broderick, A.C., Coyne, M.S., Glen F. and Hays,G.C.  (2002)  Long-term  satellite  telemetry  of  the  movements  and  habitatutilisation by green turtles in the Mediterranean. Ecography, 3, 352-362.",NA,NA,"Broderick,  A.C.,  Glen,  F.,  Godley  B.J.  and  Hays,  G.C.  (2003)  Variation  inreproductive output of marine turtles. Journal of Experimental Marine Biologyand Ecology, 288, 95-109.","Broderick,  A.C.,  Glen,  F.,  Godley  B.J.  and  Hays,  G.C.  (2003)  Variation  inreproductive output of marine turtles. Journal of Experimental Marine Biologyand Ecology, 288, 95-109.",Inferred from Class:  Testudines,NA,NA,NA,Mediterranean,Cyprus,NA
87726,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,1370000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Cross-study,NA,NA,NA,NA,Mixed,121000,g,n,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Balazs,  G.  H.,  Craig,  P.,  Winton  B.R.  and.  Miya,  R.K.  (1994)  Satellitetelemetry of green turtles nesting at French Frigate Shoals, Hawaii, and RoseAtoll,  American  Samoa.  U.S.  Department  of  Commerce  NOAA  TechnicalMemorandum NMFS-SEFS, 351, 184-187.; Craig,  P.  (2004)  Migrations  of  green  turtles  in  the  central  South  Pacific.Biological Conservation, 116, 433-438.",NA,NA,"Grant, G. S., Craig, P. and Balazs, G.H. (1997) Notes on juvenile hawksbill andgreen turtles in American Samoa. Pacific Science, 51, 48-53.","Grant, G. S., Craig, P. and Balazs, G.H. (1997) Notes on juvenile hawksbill andgreen turtles in American Samoa. Pacific Science, 51, 48-53.",Inferred from Class:  Testudines,NA,NA,NA,Pacific,American Samoa,NA
87727,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,1010000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Mixed,90000,g,n,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Balazs,  G.  H.,  Craig,  P.,  Winton  B.R.  and.  Miya,  R.K.  (1994)  Satellitetelemetry of green turtles nesting at French Frigate Shoals, Hawaii, and RoseAtoll,  American  Samoa.  U.S.  Department  of  Commerce  NOAA  TechnicalMemorandum NMFS-SEFS, 351, 184-187.;Balazs,  G.  H.  (1994)  Homeward  bound:  Satellite  tracking of  Hawaiian  greenturtles   from   nesting   beaches   to   foraging   pastures.   U.S.   Department   ofCommerce NOAA Technical Memorandum NMFS-SEFSC, 341, 23-27.;Balazs, G. H. and Ellis, D.M. (1998) Satellite telemetry of migrant male  andfemale  green  turtles  breeding  in  the  Hawaiian  Islands.  U.S.  Department  ofCommerce NOAA Technical Memorandum NMFS-SEFSC, 436, 281-282.",NA,NA,"Hitchins,  P.  M.,  Bourquin  O.,  Hitchins,  S.  and  Piper,  S.E.  (2004)  Biometricdata on hawksbill turtles  (Eretmochelys imbricata) nesting at Cousine  Island,Seychelles. Journal of  Zoology, 264, 371-381.","Hitchins,  P.  M.,  Bourquin  O.,  Hitchins,  S.  and  Piper,  S.E.  (2004)  Biometricdata on hawksbill turtles  (Eretmochelys imbricata) nesting at Cousine  Island,Seychelles. Journal of  Zoology, 264, 371-381.",Inferred from Class:  Testudines,NA,Cross-study,NA,Pacific,French Frigate Shoals,NA
87728,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,1660000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Mixed,69000,g,n,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Seminoff, J. A., Zárate P., Coyne M.S., Foley D.G., Parker D., Lyon B.N. andDutton,   P.H.   (2008)   Post-nesting   migrations   of   Galapagos   green   turtlesChelonia  mydas  in  relation  to  oceanographic  conditions:  integrating  satellitetelemetry with remotely sensed ocean data.  Endangered Species Research, 4,57-72.",NA,NA,"Hitchins,  P.  M.,  Bourquin  O.,  Hitchins,  S.  and  Piper,  S.E.  (2004)  Biometricdata on hawksbill turtles  (Eretmochelys imbricata) nesting at Cousine  Island,Seychelles. Journal of  Zoology, 264, 371-381.","Hitchins,  P.  M.,  Bourquin  O.,  Hitchins,  S.  and  Piper,  S.E.  (2004)  Biometricdata on hawksbill turtles  (Eretmochelys imbricata) nesting at Cousine  Island,Seychelles. Journal of  Zoology, 264, 371-381.",Inferred from Class:  Testudines,NA,NA,NA,Pacific,Galapagos Islands,NA
87729,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,2470000,m,Mean,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Mixed,153000,g,n,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Papi, F., Luschi P., Akesson, S., Capogrossi, S. and Hays, G.C. (2000) Open-sea  migration  of  magnetically  disturbed  sea  turtles.  Journal  of  Experimentalsea  migration  of  magnetically  disturbed  sea  turtles.  Journal  of  ExperimentalBiology, 203, 3435-43.; Hays, G.C., Broderick, A.C., Godley, B.J., Lovell, P., Martin, C., McConnell,B.J.  and  Richardson,  S.  (2002)  Biphasal  long-distance  migration  in  greenturtles. Animal Behaviour, 64, 895-898.",NA,NA,"Hughes,   G.   R.   (1975)   The   marine   turtles   of   Tongaland,   VIII.   TheLammergeyer, 22, 9-18.","Hughes,   G.   R.   (1975)   The   marine   turtles   of   Tongaland,   VIII.   TheLammergeyer, 22, 9-18.",Inferred from Class:  Testudines,NA,Cross-study,NA,Atlantic Ocean,Ascension island,NA
87730,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,729000,m,Mean,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Mixed,132000,g,n,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Blumenthal, J. M., Solomon, J.L., Bell, C.D., Austin, T.J., Ebanks-Petrie, G.,Coyne,  M.S.,  Broderick,  A.C.  and  Godley,  B.J.  (2006)  Satellite  trackinghighlights the need for international cooperation in marine turtle management.Endangered Species Research, 2, 51-61.",NA,NA,"Hughes,   G.   R.   (1975)   The   marine   turtles   of   Tongaland,   VIII.   TheLammergeyer, 22, 9-18.","Hughes,   G.   R.   (1975)   The   marine   turtles   of   Tongaland,   VIII.   TheLammergeyer, 22, 9-18.",Inferred from Class:  Testudines,NA,NA,NA,Atlantic Ocean,Cayman Island,NA
87731,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,512000,m,Mean,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Mixed,117000,g,NA,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Troëng,  S.,  Evans,  D.  R.,  Harrison,  E.  and  Lagueux,  C.  (2005)  Migration  ofgreen  turtles  Chelonia  mydas  from  Tortuguero,  Costa  Rica.  Marine  Biology,148, 435-447.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlantic Ocean,Costa Rica,NA
87732,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,1115000,m,Mean,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Mixed,124000,g,NA,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Godley,  B.  J.,  Barbosa,  C.,  Bruford  M.,  Broderick,  A.C.,  Catry,  P.,  Coyne,M.S.,  Formia,  A.,  Hays,  G.C.  and  Witt.  M.J.  (2010)  Unravelling  migratoryconnectivity  in  marine  turtles  using  multiple  methods.  Journal  of  AppliedEcology, 47, 769-778.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlantic Ocean,Guinea Bissau,NA
87733,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,687000,m,Mean,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Mixed,100000,g,NA,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Song, X., Wang, H., Wenzhi, W. Gu, H., Chan, S. and Jiang, H. (2002).Satellitetracking of post-nesting movements of green turtles Chelonia mydas from theGangkou  Sea  Turtle  National  Nature  Reserve,  China,  2001.  Marine  TurtleNewsletter, 97, 8-9.; Chan, S.K.F., Chan, J.K., Lo, L.T., Balazs, G.H. (2003) Satellite tracking of thepost-nesting  migration  of  a  green  turtle  (Chelonia  mydas)  from  Hong  Kong.Marine Turtle Newsletter, 102, 2–4.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,Cross-study,NA,Indian Ocean,China,NA
87734,Chelonia mydas,Chelonia mydas,Testudines,Cheloniidae,Migration,NA,Distance,38000,m,Mean,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Mixed,131000,g,NA,NA,Adult,NA,Metastudy,Hays & Scott. 2013,"Whiting, S. D., Murray, W., Macraw, I., Thorn, R., Chongkin, M. and Koch,A.U.  (2008)  Non-migratory  breeding  by  isolated  green  sea  turtles  (Cheloniamydas)  in  the  Indian  Ocean:  biological  and  conservation  implications.  DieNaturwissenschaften, 95, 355-60.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Indian Ocean,Cocos (Keeling) Island,NA
